Size_m2,Bedrooms,Bathrooms,Distance_km,Age_years,HasGarage,NearbySchools,Floor,Price_USD
284.61,3,2,36.87,107.8,1,4,14,341189.64
191.91,5,4,17.04,37.6,1,2,2,297808.35
124.23,5,4,11.29,70.5,1,1,3,253876.74
341.12,3,3,18.94,81.5,0,3,8,412932.28
44.22,4,4,36.73,16.9,1,1,4,197875.19
363.65,1,1,15.61,53.3,1,1,6,393517.79
200.75,1,1,22.59,39.1,0,1,12,196375.76
265.76,3,3,32.16,6.8,1,3,14,330921.06
273.96,3,2,17.2,100.0,1,1,2,315471.93
361.19,4,3,9.49,5.4,0,1,14,417143.26
265.57,6,4,39.78,78.4,1,0,1,356358.15
257.16,5,4,38.27,37.7,0,2,6,341555.01
54.66,2,1,33.77,23.1,0,1,8,65711.61
221.81,6,4,27.6,80.1,0,3,13,339669.2
85.56,7,4,11.94,68.9,1,2,5,266234.96
302.85,5,4,36.55,37.8,1,1,1,437883.46
219.52,1,1,11.17,61.6,1,3,10,270253.31
281.68,7,4,32.07,29.5,1,1,2,447211.6
45.42,6,4,36.75,103.6,1,1,3,156512.64
61.37,3,3,24.2,37.7,0,2,13,142927.06
295.04,4,3,32.16,29.4,0,2,13,360700.97
56.67,5,4,31.71,90.2,1,1,12,125016.55
56.36,4,3,7.89,2.1,1,2,2,189897.17
34.48,7,4,26.78,32.2,1,1,9,176180.43
383.91,5,4,3.92,45.0,0,1,10,443093.12
302.88,6,4,20.41,105.9,1,1,2,417016.98
160.7,1,1,6.66,114.1,1,2,3,180078.41
139.72,2,2,16.77,86.0,0,1,14,148957.28
159.39,4,4,33.35,59.1,1,0,14,217889.35
316.62,4,3,39.49,76.9,0,2,9,405387.77
274.71,2,1,12.85,49.7,1,3,11,291055.42
98.52,4,4,21.37,35.9,0,2,3,190664.69
94.42,4,4,20.55,114.1,1,4,8,225921.59
66.41,5,4,38.19,13.8,1,0,8,216788.92
274.31,5,4,19.25,41.6,0,1,11,340806.6
312.82,2,2,28.02,107.9,0,0,14,304451.58
128.07,7,4,36.89,86.8,1,1,3,284248.6
37.75,1,1,15.06,3.5,1,3,10,106339.74
60.4,6,4,36.1,2.8,1,3,14,221274.69
388.11,6,4,36.71,62.0,0,2,14,441542.98
139.31,7,4,37.24,58.1,1,1,12,260978.54
314.61,4,3,10.96,53.2,0,1,10,379365.85
261.13,1,1,16.13,36.3,1,1,3,284998.16
171.32,2,1,34.84,118.4,1,4,8,204812.78
106.1,7,4,14.49,32.6,0,2,3,230716.58
74.91,2,1,24.09,58.8,1,3,4,156755.65
257.55,5,4,4.9,48.6,0,0,5,333250.59
316.61,4,4,2.44,20.4,1,1,7,442622.58
268.24,3,3,16.6,24.3,1,0,1,332025.29
226.21,2,1,23.24,110.2,1,1,8,246210.99
45.52,7,4,15.83,103.0,1,3,3,178091.07
388.34,4,3,23.19,23.9,1,2,7,472331.28
325.52,1,1,20.7,105.1,1,3,11,353140.94
138.34,7,4,27.49,25.1,0,5,10,314781.4
392.59,5,4,26.05,75.2,1,3,11,493449.74
252.7,6,4,17.08,9.8,1,0,3,367165.51
245.5,1,1,17.11,105.6,1,2,9,284203.33
306.79,2,2,5.8,6.2,1,4,10,390166.01
330.35,2,2,20.63,66.6,1,1,5,368476.73
272.9,1,1,23.57,93.6,1,1,3,272673.55
77.4,2,1,19.16,14.0,1,1,3,138971.38
155.16,7,4,13.16,48.5,1,3,13,323482.22
373.39,4,3,28.92,5.0,1,0,4,477697.89
113.11,2,2,3.17,81.9,0,5,5,150519.8
167.7,5,4,36.59,36.9,0,1,5,243884.85
189.87,4,4,1.02,67.1,1,2,8,309098.21
192.58,7,4,38.5,111.9,0,1,10,260559.63
256.79,3,3,18.6,36.7,1,1,6,356460.66
378.94,2,2,16.62,5.8,1,2,5,450521.18
119.06,2,1,10.41,81.1,0,2,2,158967.55
74.96,5,4,0.6,94.4,0,1,14,249555.76
103.06,7,4,11.14,114.9,0,2,5,256594.01
358.16,5,4,4.55,18.9,0,1,7,497288.85
268.95,6,4,26.46,47.1,1,1,11,398088.54
135.79,7,4,12.9,101.3,0,2,3,258024.74
331.9,1,1,30.73,96.8,0,1,14,267522.0
348.71,1,1,8.44,75.0,1,4,12,383808.43
343.21,1,1,36.03,32.3,0,1,14,336077.17
370.0,5,4,21.01,34.1,1,1,7,506596.81
123.33,1,1,4.76,14.9,0,2,13,140602.54
309.37,7,4,16.15,110.6,1,1,1,464860.56
200.4,1,1,8.43,20.8,1,1,13,209004.18
341.54,3,3,8.15,68.7,1,3,6,427290.68
299.54,1,1,20.35,70.1,1,1,1,331680.72
317.29,2,2,26.94,44.4,0,2,7,353205.85
272.78,6,4,36.48,42.3,1,3,6,422009.03
95.65,5,4,20.19,80.2,1,2,13,236934.04
231.66,4,3,38.64,46.6,1,0,10,311014.09
394.33,6,4,37.68,30.6,0,1,11,512125.65
376.83,3,3,34.63,47.9,0,3,1,415681.3
45.97,5,4,20.1,96.9,0,2,9,151874.25
90.98,7,4,5.81,116.0,0,2,5,272143.17
78.74,5,4,8.87,76.3,1,2,11,149124.76
298.61,2,2,25.98,93.9,1,3,7,353198.98
332.58,7,4,16.99,63.9,1,0,12,485918.92
109.0,6,4,6.04,75.0,0,3,1,235546.86
217.17,6,4,19.26,118.6,0,4,11,325032.07
341.06,1,1,0.89,52.6,1,2,11,373791.96
301.14,7,4,29.41,8.0,1,4,8,451727.29
230.63,2,2,3.13,114.8,1,1,8,282464.84
248.43,1,1,25.24,95.2,0,2,9,246623.26
218.09,1,1,31.76,47.8,1,2,2,226754.12
140.09,5,4,5.48,117.9,0,2,6,246670.0
239.06,6,4,20.84,41.5,1,2,10,344542.5
284.89,1,1,31.21,44.7,1,3,5,290500.67
353.13,3,2,10.57,73.2,0,1,6,362715.17
265.43,3,2,6.68,32.9,1,1,14,345359.79
311.61,6,4,13.61,83.8,0,4,5,399665.06
89.23,3,2,22.28,18.3,1,0,11,134581.46
200.78,5,4,23.1,13.0,1,3,1,303886.5
33.45,2,1,5.41,64.2,1,4,2,86272.22
121.27,4,3,18.41,66.7,0,4,3,235805.99
298.79,1,1,10.88,12.8,0,1,7,347668.12
396.97,4,3,33.71,115.7,1,3,10,450742.12
66.7,2,1,12.68,68.8,1,2,9,89168.6
178.55,2,1,33.58,18.1,1,2,2,217361.78
326.03,5,4,17.26,37.4,1,3,12,483411.69
105.49,3,3,29.12,96.0,1,1,13,182933.45
235.38,3,2,20.5,62.8,1,5,14,272389.2
301.24,2,1,24.95,22.6,1,1,10,382388.62
257.91,5,4,15.94,12.3,1,6,1,396846.31
99.57,5,4,30.77,51.7,1,2,1,216000.91
161.49,6,4,17.12,40.5,1,0,4,336777.95
320.0,7,4,18.41,78.7,1,3,9,472465.58
235.06,1,1,20.8,111.0,1,4,4,290957.81
31.93,7,4,33.31,29.7,0,3,3,174846.03
311.57,3,2,26.44,102.6,1,3,10,360210.51
43.07,2,2,14.1,110.5,1,3,8,99185.51
305.92,6,4,26.88,108.2,1,3,9,428769.97
104.92,4,4,25.77,114.2,0,0,5,177735.92
384.49,3,3,37.25,101.1,1,1,2,412699.12
166.14,1,1,33.69,71.2,0,3,4,123056.49
150.96,5,4,25.97,49.2,1,3,10,291941.68
85.09,2,1,13.79,59.0,1,0,8,146874.94
143.07,3,2,31.23,104.7,1,2,2,197444.48
354.36,4,4,23.09,36.2,1,2,9,477543.1
398.64,1,1,39.41,19.1,1,0,13,399731.74
166.27,1,1,10.05,16.9,1,4,11,230638.88
195.99,6,4,3.37,99.2,1,3,13,342644.46
297.17,3,2,2.98,91.4,1,3,14,328200.9
357.89,4,4,25.67,59.7,1,1,12,478508.24
249.43,1,1,37.58,33.0,1,2,14,272555.86
174.86,2,2,0.28,81.3,1,1,13,206349.32
182.67,1,1,29.09,4.6,0,1,5,179620.55
287.38,4,4,26.35,68.2,1,4,12,402175.04
31.19,5,4,29.35,47.8,1,0,7,198936.75
259.25,5,4,14.35,117.3,1,3,5,384483.65
161.53,6,4,32.86,60.9,1,2,3,315805.11
323.85,3,3,1.98,66.3,1,3,2,456910.35
64.41,4,3,30.27,85.5,1,3,3,207030.11
247.63,6,4,10.83,58.1,1,2,14,395400.68
207.96,7,4,19.18,26.9,0,3,2,367005.59
267.66,1,1,32.94,64.5,1,0,2,252244.14
54.0,7,4,11.0,113.3,1,2,13,215123.06
244.59,1,1,7.57,49.2,0,1,2,267078.2
237.75,5,4,27.32,81.6,1,2,12,337392.18
237.44,6,4,21.43,117.4,0,1,11,299476.56
253.29,5,4,20.67,99.6,1,1,2,364337.29
280.29,2,2,10.42,79.1,1,1,8,286688.25
327.85,7,4,1.59,88.3,0,4,13,498034.93
129.83,7,4,16.53,112.4,0,1,5,255753.97
335.27,5,4,4.44,115.2,0,2,13,450011.36
214.35,2,1,36.26,116.3,1,3,9,213867.45
58.51,1,1,1.84,75.1,1,0,11,91908.58
51.66,6,4,17.38,46.2,1,1,13,219310.64
153.67,2,1,2.28,16.0,0,1,12,232437.98
320.41,6,4,4.0,46.3,1,0,5,466577.16
291.84,7,4,26.42,113.2,1,1,1,402707.17
321.79,6,4,25.96,106.8,0,4,8,440874.86
221.39,7,4,1.52,62.8,0,2,3,339997.58
192.87,2,2,0.25,64.4,1,2,10,296425.67
84.56,7,4,3.34,37.1,0,2,11,268105.34
151.43,3,2,30.57,54.5,1,2,10,199775.53
190.59,7,4,23.47,85.7,1,1,2,335333.23
62.78,5,4,1.72,48.3,1,2,13,202046.07
111.63,2,2,19.63,22.6,1,0,6,188083.27
251.34,1,1,28.54,64.9,0,2,4,257421.1
302.2,6,4,34.78,27.0,0,2,4,363044.6
399.39,4,3,37.37,116.9,1,4,14,472219.92
375.25,2,1,13.23,46.8,0,2,13,383413.09
267.75,5,4,5.61,109.2,1,2,9,358262.47
185.86,7,4,9.63,27.1,1,3,10,374679.89
265.39,6,4,31.09,22.7,1,6,14,447563.39
320.69,3,3,38.87,74.0,0,2,12,352003.52
73.78,1,1,18.76,93.5,1,1,8,140567.65
181.66,3,2,12.35,68.0,1,3,3,285251.13
340.73,4,3,17.28,27.6,1,3,9,459524.51
172.02,2,1,12.33,4.5,1,2,13,245246.57
241.59,6,4,10.41,74.2,0,1,1,352367.24
247.47,2,1,23.83,15.7,1,4,12,279193.29
98.26,5,4,0.83,41.2,1,1,14,322592.25
164.03,2,2,10.53,81.1,0,2,7,206768.87
153.77,1,1,26.52,11.8,1,4,7,202003.24
39.69,4,4,1.48,15.3,0,3,13,190822.74
38.95,3,2,3.51,7.4,1,0,12,93097.42
337.73,4,4,11.88,119.5,1,4,2,454285.53
131.04,6,4,35.14,46.4,0,1,7,274278.76
221.69,2,1,30.64,108.7,1,5,7,288630.29
140.53,6,4,1.08,35.2,0,2,9,295060.13
378.05,3,3,20.17,90.4,1,3,6,419526.35
125.94,6,4,11.13,26.3,1,3,10,311143.4
188.97,5,4,26.02,59.8,0,3,11,259351.77
352.91,4,3,28.92,99.0,1,0,10,454515.92
341.52,3,3,34.54,98.0,1,3,9,416088.87
98.86,3,2,19.12,95.3,0,0,3,134838.36
326.98,7,4,39.78,98.8,0,2,8,450312.05
199.53,3,2,39.2,25.4,1,1,4,257752.55
208.7,7,4,35.31,57.9,0,0,14,320114.8
79.39,1,1,23.08,58.2,0,0,11,102875.73
59.82,7,4,16.04,106.9,1,3,1,225654.34
299.34,4,3,14.7,35.6,1,2,7,393614.82
213.69,6,4,0.68,111.8,1,2,13,339976.76
191.63,7,4,10.12,54.1,0,4,3,364025.67
299.92,3,2,28.81,80.4,0,4,4,336024.82
313.24,4,3,24.22,32.3,0,5,3,417212.45
88.8,7,4,36.67,49.2,0,2,6,204505.81
255.78,7,4,2.19,85.2,1,2,10,390430.65
80.08,3,2,6.38,61.5,1,2,13,197700.14
308.01,5,4,31.61,111.7,1,1,1,377563.28
273.07,5,4,14.47,88.5,1,0,13,368850.87
383.95,7,4,4.91,67.7,0,1,10,520599.48
55.51,5,4,39.86,106.4,0,3,13,189203.04
51.11,2,2,31.53,79.9,1,2,7,117260.39
134.41,3,2,16.47,77.7,1,0,10,177397.12
126.83,2,1,32.97,29.6,0,2,14,122733.23
121.38,4,3,27.29,47.4,1,0,8,217298.07
365.31,2,2,31.64,82.0,1,0,3,406995.26
122.33,4,4,32.65,107.0,1,3,9,198874.83
130.62,7,4,3.57,37.9,1,2,2,289803.7
310.98,4,3,24.99,25.9,0,1,10,372564.89
196.4,4,4,0.47,71.2,1,6,11,348811.59
317.38,6,4,1.93,8.1,0,4,10,420682.62
54.19,2,1,36.18,85.7,1,2,9,33856.03
210.4,6,4,21.2,84.4,1,2,12,339776.78
42.44,7,4,29.49,42.6,1,2,5,277272.81
53.18,3,2,33.57,107.1,1,3,6,109767.98
365.38,2,2,37.99,60.3,1,2,14,420279.34
81.52,3,2,34.8,77.5,1,0,2,118964.84
227.0,3,3,19.44,25.1,1,6,5,332195.9
182.11,4,4,13.57,50.1,0,1,6,301552.07
158.52,2,2,6.35,103.5,1,4,5,225007.31
362.94,3,2,16.13,25.6,1,5,14,407081.97
38.07,5,4,14.79,46.9,0,0,4,157267.27
275.6,3,2,22.47,38.2,1,0,8,357638.52
386.46,5,4,26.69,18.1,0,0,2,520508.7
237.26,2,2,39.14,34.8,0,1,1,221453.51
376.62,7,4,29.19,27.9,0,1,2,499793.99
49.34,6,4,25.82,110.8,0,2,13,139674.06
184.95,2,2,13.54,88.9,1,3,11,247662.17
126.26,6,4,1.57,37.9,1,2,4,272824.76
300.4,6,4,11.67,91.6,0,1,1,390634.14
393.08,2,1,30.78,2.7,1,0,9,458575.53
124.92,3,2,8.37,63.2,1,4,13,216727.13
272.04,1,1,28.55,30.0,0,2,1,239887.73
103.3,3,2,23.28,13.7,0,1,5,159158.99
239.17,3,3,7.04,106.1,1,0,8,331003.83
201.66,7,4,10.61,23.9,1,1,9,373512.25
389.64,4,3,19.95,98.7,1,1,9,473026.16
255.16,4,3,16.85,49.6,0,0,8,370252.45
159.32,3,2,31.19,1.7,1,4,6,268335.23
72.22,5,4,29.43,87.9,0,3,6,209729.43
85.96,7,4,23.07,71.6,0,2,13,228842.04
113.37,6,4,32.93,41.3,1,4,12,280676.61
122.86,4,4,22.59,33.8,1,3,9,228462.98
344.73,3,2,38.58,8.8,1,3,2,423747.38
237.65,7,4,8.85,113.0,0,0,3,398794.07
223.65,1,1,28.62,59.3,1,1,6,247870.43
72.46,5,4,14.92,10.3,0,4,8,193720.97
348.25,2,1,11.3,104.2,1,1,7,409459.33
297.44,3,3,7.38,33.5,1,0,8,362428.53
55.04,7,4,22.19,24.4,0,0,5,256456.58
291.9,3,2,8.78,33.7,1,2,9,377819.1
231.11,6,4,8.17,67.7,0,1,6,309943.46
60.24,5,4,39.62,8.9,1,0,12,195838.45
199.57,4,3,32.11,57.8,0,1,14,293170.48
209.34,4,4,29.98,107.5,0,2,10,303686.6
91.34,4,3,31.8,22.6,0,1,13,167779.36
379.91,2,1,38.76,39.7,1,3,2,407926.8
344.49,7,4,23.02,47.5,1,2,6,517178.75
277.54,5,4,8.97,70.3,1,2,11,353103.68
201.05,5,4,34.52,110.3,1,3,4,295917.74
182.35,4,4,29.76,47.3,0,2,5,247944.82
270.86,4,4,16.69,8.3,1,2,5,411016.72
231.81,6,4,19.05,41.8,1,1,1,351610.66
53.04,1,1,16.57,22.8,0,3,10,65076.12
219.63,1,1,37.21,78.2,0,2,5,195294.38
328.37,3,3,13.87,3.5,0,1,10,367784.59
199.92,3,2,38.55,35.0,1,3,11,289797.54
49.22,5,4,36.43,65.4,1,0,9,155664.52
320.92,5,4,25.29,33.3,1,0,8,445166.33
104.5,2,1,23.28,66.1,1,0,8,134417.65
125.69,2,2,14.93,13.8,1,3,3,207192.87
90.94,1,1,0.93,113.1,0,1,9,101453.88
152.18,3,3,5.28,34.9,1,1,9,206253.94
310.0,1,1,30.22,110.8,1,1,10,278553.14
222.17,1,1,18.97,39.1,1,1,7,221259.46
105.81,3,3,6.16,93.8,1,5,6,239095.64
354.8,7,4,10.71,29.5,1,1,9,539724.04
355.45,2,1,37.92,80.4,1,2,11,354862.42
352.11,6,4,14.81,38.8,1,0,6,494607.46
118.35,6,4,36.33,61.1,1,2,3,237713.91
196.96,6,4,12.32,80.9,1,2,6,347794.61
394.45,3,3,21.82,70.7,0,3,11,426035.5
315.64,4,4,1.01,69.2,1,3,2,422498.52
40.05,4,3,20.97,7.9,1,1,2,176910.93
54.13,4,3,25.55,29.9,0,0,12,142112.01
201.65,5,4,9.53,68.6,1,2,7,315408.63
366.41,2,2,23.24,2.2,1,2,8,461029.99
229.32,2,1,25.96,30.1,0,6,7,306159.34
214.19,7,4,27.54,27.5,1,3,5,376402.51
69.03,7,4,31.1,30.0,0,2,4,225314.58
273.01,5,4,12.59,64.3,0,4,8,436746.59
334.18,1,1,22.8,69.8,1,4,12,367410.78
170.76,7,4,39.27,109.1,0,1,9,241078.24
316.98,6,4,35.95,46.3,1,3,7,442285.5
386.86,4,3,38.12,111.2,1,2,1,439125.77
105.39,6,4,15.57,78.2,0,3,4,222941.67
223.63,4,3,31.52,109.5,0,0,13,278575.7
136.24,6,4,24.87,100.0,0,1,4,232299.62
323.36,1,1,3.49,82.5,1,4,10,377161.93
243.71,6,4,32.99,42.7,1,3,3,363423.15
264.8,6,4,27.15,28.9,1,3,4,377868.75
325.23,3,3,8.12,26.7,1,1,9,442683.19
176.51,6,4,3.37,114.3,0,1,13,284157.94
368.58,3,2,33.51,115.0,1,2,1,426794.6
227.22,2,2,3.34,87.0,1,2,2,268289.34
88.44,5,4,3.84,106.1,1,7,7,238328.25
287.48,6,4,17.21,110.3,1,1,14,423115.67
323.51,2,1,5.56,61.4,0,2,9,324131.93
147.2,7,4,36.56,75.5,1,3,7,305885.51
347.16,7,4,18.92,50.3,0,4,14,501156.95
365.27,3,3,22.85,50.2,1,2,1,446219.08
132.45,6,4,37.14,4.6,1,1,13,257188.02
393.9,6,4,21.3,52.1,0,2,7,479041.65
82.06,1,1,14.27,80.8,1,0,6,98354.89
104.75,2,1,31.93,50.6,1,2,13,125373.43
98.16,4,4,17.83,104.7,0,1,1,205550.33
360.78,4,3,12.88,39.9,1,4,1,440915.91
272.09,1,1,28.98,15.9,1,1,12,284809.06
86.28,3,2,32.1,97.4,0,2,2,132474.66
192.92,4,3,31.71,80.9,0,2,6,245154.95
257.66,4,3,39.11,29.0,1,3,12,326056.39
60.88,7,4,31.51,64.4,0,2,13,220915.69
356.49,7,4,30.84,48.2,1,3,4,482423.79
327.33,5,4,34.33,112.7,1,1,4,423689.45
216.93,2,1,0.21,72.9,1,0,6,255263.66
387.84,3,3,14.62,19.0,0,1,9,425506.4
184.57,6,4,29.56,60.3,1,2,1,287930.69
394.12,2,2,24.07,103.5,1,2,14,420120.68
277.13,3,2,7.27,80.6,1,1,2,315334.72
264.83,4,4,12.29,101.1,0,0,8,344040.68
91.4,5,4,13.6,30.0,1,1,8,227124.63
356.31,2,2,22.8,106.6,1,1,11,359898.3
188.17,4,4,33.3,90.7,0,0,11,221984.21
90.03,3,3,37.31,87.5,0,3,6,85247.69
34.66,2,1,30.05,41.6,1,0,6,100813.34
237.11,6,4,33.75,106.5,1,0,12,344807.48
225.14,2,2,18.91,76.6,0,1,8,252983.92
296.16,4,4,15.71,102.2,0,0,2,377506.33
359.4,2,1,15.83,43.3,1,2,2,439428.16
59.38,6,4,24.72,17.5,1,2,13,190546.55
300.65,5,4,5.14,39.9,1,0,1,414624.54
99.34,5,4,23.26,54.6,1,2,6,246248.21
347.53,4,3,26.67,64.0,0,1,6,419052.34
333.05,3,3,17.67,61.3,1,1,14,402637.98
230.09,4,4,38.14,65.5,0,3,6,250670.87
292.79,5,4,24.41,101.0,0,1,13,312630.72
146.31,1,1,8.96,20.4,0,2,11,168712.97
204.33,1,1,19.27,37.9,0,2,2,243062.76
334.01,2,1,27.08,106.6,1,1,7,385793.27
199.93,6,4,13.08,67.3,1,0,3,298300.41
162.39,7,4,3.37,70.0,0,0,1,315533.99
212.86,7,4,23.42,57.4,0,2,1,353627.91
336.45,7,4,37.93,65.9,1,5,14,457831.26
154.03,2,2,19.51,23.8,0,3,9,203122.5
94.29,1,1,36.26,65.6,1,3,3,118293.83
293.45,5,4,33.43,119.7,1,0,8,353790.82
335.61,2,1,6.07,67.9,1,2,10,361828.77
67.24,7,4,28.39,5.3,0,3,7,267559.93
118.75,7,4,17.53,95.6,1,2,13,280876.7
82.53,4,4,10.16,47.6,1,3,2,188867.88
158.74,7,4,27.54,18.4,0,3,2,272426.12
196.63,6,4,29.76,103.5,0,3,4,339821.97
307.07,7,4,7.36,23.8,0,3,2,439252.36
270.92,4,4,36.59,110.5,1,4,5,350236.19
259.74,7,4,30.1,53.0,1,1,12,418333.15
160.38,6,4,37.35,89.1,1,1,10,272051.92
341.34,5,4,12.82,65.6,0,4,12,425436.61
204.38,2,2,37.59,30.8,0,2,7,233307.54
392.27,6,4,14.87,80.5,0,3,2,479775.78
264.63,4,3,2.35,114.9,0,0,9,317607.22
76.72,2,2,30.57,92.4,1,3,1,174430.49
280.19,2,2,28.2,72.5,0,2,2,277814.7
150.29,4,3,24.0,118.9,1,2,7,232350.98
283.94,1,1,19.7,31.8,1,2,12,363688.87
55.77,7,4,1.48,7.5,1,1,5,160116.7
94.71,6,4,25.06,3.9,0,3,1,279543.34
346.62,4,3,16.79,85.3,0,6,4,432654.18
114.06,5,4,22.5,99.6,1,3,8,251741.53
339.71,3,3,17.29,76.2,1,2,5,423320.85
133.33,4,4,38.65,108.6,1,1,12,209165.8
267.87,7,4,24.24,83.8,0,3,2,364880.12
286.84,7,4,30.02,44.5,0,2,9,403980.87
219.68,2,1,37.47,21.8,0,2,1,230850.14
142.96,2,2,23.75,111.0,0,2,1,174342.37
108.68,4,3,0.68,12.4,1,1,10,228480.05
42.28,3,3,1.56,65.2,1,0,13,165979.87
142.46,4,3,28.15,37.7,1,2,5,265771.89
271.67,3,3,11.31,32.6,1,1,14,319382.73
377.17,3,2,23.26,77.5,1,2,14,382598.76
352.35,7,4,8.25,27.7,1,1,9,488137.37
313.44,7,4,10.96,110.0,0,5,6,408424.79
321.73,7,4,20.28,48.7,1,2,5,497247.94
276.04,5,4,39.03,81.3,1,2,6,360507.06
126.31,7,4,24.73,87.3,1,1,6,289930.9
365.66,6,4,37.46,82.0,1,1,9,467231.39
278.17,2,1,38.38,108.4,0,2,13,286919.41
237.36,2,2,8.48,27.7,0,3,9,272956.1
71.07,3,3,12.59,10.3,1,2,5,144053.16
195.41,2,1,30.85,6.7,0,6,4,213941.65
200.33,1,1,34.7,105.3,1,1,1,139589.26
349.89,3,2,20.87,116.8,1,0,6,354208.33
232.26,2,1,39.73,36.3,1,6,7,283964.52
170.75,1,1,0.66,83.2,0,0,7,187915.77
391.42,5,4,12.12,1.1,1,2,14,502005.89
70.97,2,2,25.0,22.6,1,4,1,146475.5
186.34,1,1,18.88,82.7,0,0,6,143513.81
45.55,4,3,4.84,7.9,1,1,8,194149.94
303.76,6,4,14.84,56.2,1,3,3,440852.37
369.69,4,4,1.21,79.5,0,1,1,465008.61
133.61,1,1,25.78,91.9,1,2,13,167059.64
347.59,3,3,35.73,54.5,0,3,7,392972.43
138.12,7,4,35.42,75.6,0,5,4,245791.92
366.98,7,4,28.04,64.7,0,2,12,481269.99
308.97,7,4,18.74,6.3,0,2,5,454566.08
327.82,3,2,20.58,89.1,0,2,2,343082.03
36.66,2,1,5.65,20.7,0,1,7,95450.07
386.24,7,4,13.77,3.8,0,2,14,478363.06
298.87,4,3,7.67,54.1,0,4,1,397358.44
142.76,3,2,32.88,103.9,0,2,4,184770.57
336.88,3,2,36.61,18.1,0,0,8,398383.81
134.16,7,4,21.57,1.5,1,0,13,345347.6
352.92,4,3,29.17,13.2,0,1,12,404453.74
71.65,5,4,5.03,43.6,1,1,7,233925.56
290.36,3,3,24.42,69.6,1,1,7,366974.64
230.06,7,4,28.17,23.2,1,5,7,386456.11
65.72,6,4,18.22,96.2,0,1,12,137809.43
119.5,1,1,9.88,90.4,1,1,5,128089.82
34.59,2,2,35.12,83.5,0,2,11,49136.06
203.44,3,3,29.77,58.5,1,3,12,286853.0
141.47,6,4,36.01,43.8,1,0,12,303968.11
251.39,6,4,32.77,45.1,1,3,10,379753.77
139.98,3,3,39.62,60.4,0,3,3,219380.37
140.97,5,4,7.85,9.3,0,2,10,301631.04
304.98,1,1,3.65,81.9,1,1,13,314595.33
47.81,2,2,13.61,42.2,1,1,7,88849.91
364.07,3,2,5.33,27.0,0,0,8,410300.35
345.34,2,1,21.02,33.4,1,3,7,352340.5
277.09,4,4,25.39,21.6,1,2,6,430899.35
249.49,6,4,23.22,108.2,1,2,9,402242.58
360.15,6,4,10.52,20.3,0,0,13,504675.42
98.57,3,3,36.37,106.0,1,2,11,123865.54
59.22,3,3,1.04,68.7,1,2,6,160459.97
118.62,4,3,14.05,104.1,0,3,5,200934.01
323.99,5,4,28.82,56.9,0,1,11,413290.27
42.83,3,2,30.72,111.3,1,1,6,98373.79
245.64,6,4,16.76,25.4,1,1,10,322860.02
398.31,2,2,0.87,66.6,1,1,4,463094.83
346.61,1,1,24.8,15.1,1,2,13,410777.27
222.93,7,4,2.71,53.7,1,3,13,442318.28
53.55,2,1,4.49,68.4,1,0,6,110054.38
337.61,5,4,26.08,72.7,1,1,4,445252.77
251.62,1,1,12.64,43.9,0,2,5,237217.82
72.53,2,2,14.05,9.2,0,2,13,129618.47
64.73,2,2,19.57,78.6,1,2,6,120009.86
366.56,4,4,39.15,58.6,0,1,1,409820.3
277.6,7,4,38.62,16.4,1,5,14,388984.35
336.84,5,4,16.77,112.3,0,1,6,454628.99
355.22,6,4,10.77,114.7,1,2,6,474251.62
241.56,4,4,12.24,102.8,0,5,1,320715.36
221.46,1,1,10.9,101.3,0,2,7,229255.12
189.26,7,4,21.38,11.8,1,2,12,337710.13
147.27,6,4,24.35,119.2,0,2,10,198539.52
190.8,4,3,19.65,48.0,0,3,5,304871.21
316.34,7,4,16.44,19.6,1,3,8,476936.71
252.71,5,4,8.61,97.5,0,1,14,364058.99
360.23,3,2,19.4,27.1,0,0,5,400896.05
194.05,3,2,13.78,63.1,0,0,10,262107.42
254.62,1,1,21.76,15.4,0,3,5,284078.32
263.58,3,2,27.07,57.0,1,4,2,277723.25
248.93,4,4,25.41,67.0,0,4,4,343771.96
289.97,1,1,18.61,53.5,0,2,4,269018.22
117.85,6,4,22.33,8.3,1,3,10,253489.25
219.57,5,4,11.54,58.2,1,1,10,304279.75
68.56,1,1,1.16,56.3,0,1,8,142628.06
172.27,6,4,25.08,31.4,0,1,3,287877.26
210.44,1,1,10.25,110.6,1,3,1,231804.5
271.32,2,2,26.82,50.1,1,2,7,299694.06
381.7,2,1,29.93,103.7,1,1,9,449743.99
252.24,1,1,36.65,13.2,0,1,6,271698.4
305.13,7,4,38.33,38.3,0,1,13,350968.72
217.32,3,2,0.62,21.2,1,3,13,345204.53
264.62,2,2,39.62,49.0,1,3,2,284704.68
56.24,7,4,27.38,13.4,0,4,14,222266.08
124.12,7,4,25.81,52.9,1,3,2,277361.78
163.89,5,4,0.81,42.5,0,3,1,248449.51
204.82,6,4,34.48,26.8,1,3,6,331070.73
46.89,4,4,5.99,77.1,1,1,14,178750.33
81.81,2,1,33.53,114.1,1,1,13,115938.23
132.42,1,1,0.82,24.9,0,3,8,159362.63
389.47,3,3,25.91,85.4,0,0,1,420422.98
152.6,4,4,17.51,89.1,0,1,12,236644.11
208.36,6,4,8.19,59.8,0,2,1,357931.87
102.56,7,4,4.48,107.7,1,3,1,307665.59
255.99,6,4,17.72,116.0,1,0,10,375436.47
133.85,2,2,5.11,43.5,1,1,5,176681.57
